id,subway_proximity
32218659,200
32218803,200
32219550,100
32219678,200
32221325,800
32222587,500
32222756,700
32222783,400
32223111,400
32223114,300
32223317,200
32223854,100
32224165,200
32224172,200
32224211,200
32224530,400
32224599,else
32225184,100
32225186,100
32225187,200
32225188,200
32225189,100
32225195,200
32225197,200
32225203,100
32225206,100
32225207,100
32226740,800
32228971,400
32232502,400
32232908,300
32233982,300
32234241,400
32234380,600
32234672,500
32234674,300
32234982,600
32235802,400
32236518,200
32236681,200
32236951,200
32237138,100
32237148,200
32237240,200
32237306,100
32237394,100
32237413,100
32237469,100
32237493,100
32237560,100
32237566,200
32237634,100
32237640,200
32237692,200
32237736,200
32237768,100
32237811,100
32238040,400
32238106,100
32238131,200
32238198,200
32238229,200
32238253,200
32238307,200
32238324,100
32238387,100
32238391,200
32238462,200
32238473,200
32238548,200
32238621,100
32238694,700
32238730,100
32238809,200
32238821,200
32238933,900
32239033,100
32239034,200
32239035,100
32239039,200
32239170,else
32239551,100
32239640,100
32239738,200
32239944,100
32239950,100
32240068,300
32240076,100
32240110,200
32240183,100
32240186,100
32240388,200
32240417,200
32240476,100
32240488,100
32240533,100
32240537,200
32240590,200
32240603,100
32240776,800
32240788,100
32240812,100
32240870,else
32240873,100
32240896,200
32240933,100
32240966,100
32240970,200
32241019,100
32241027,100
32241060,200
32241096,100
32241117,100
32241142,200
32241163,200
32241185,100
32241235,200
32241239,else
32241242,100
32241284,100
32241288,200
32241577,100
32241600,100
32242139,500
32242353,900
32242547,300
32242848,else
32244500,400
32244701,400
32244865,100
32245235,800
32250920,500
32251219,500
32251904,else
32252006,else
32252190,else
32253160,else
32257766,700
32260219,200
32260853,600
32263166,else
32264646,600
32266199,400
32267097,600
32267833,200
32268791,600
32270481,800
32270656,800
32271293,200
32272051,200
32272082,600
32272829,else
32273036,400
32278370,300
32281241,900
32281512,700
32282597,else
32283154,400
32284162,700
32284611,100
32284628,500
32284910,else
32285425,500
32285578,1000
32286305,300
32286787,200
32286975,300
32287174,200
32288165,1000
32291033,300
32291088,300
32291385,700
32291386,300
32291500,600
32291826,400
32291916,900
32292122,600
32292131,400
32292954,else
32293401,500
32293598,800
32293787,700
32297005,500
32302579,600
32302978,800
32303292,400
32303671,400
32303904,700
32303970,300
32304108,100
32304790,100
32304889,600
32304894,700
32305506,400
32305798,else
32306053,200
32306527,900
32306605,700
32307013,700
32308243,300
32308362,300
32308471,200
32308571,700
32309292,500
32309885,100
32310285,100
32310645,600
32310733,900
32311383,300
32312452,500
32313314,600
32314460,300
32314474,500
32314821,600
32315112,400
32316532,800
32316672,500
32317538,400
32317602,400
32317628,else
32326698,500
32327326,500
32327466,200
32329737,300
32332953,600
32333010,600
32333590,200
32333972,100
32334037,900
32334635,500
32337194,200
32338134,500
32338520,1000
32340585,600
32341313,900
32342394,400
32342541,else
32342911,600
32343097,200
32343635,500
32343903,700
32345140,600
32347436,400
32347622,400
32347796,400
32349835,200
32350835,600
32354513,700
32355251,500
32355657,100
32355744,300
32356294,600
32356476,400
32356850,500
32358081,800
32358099,400
32358780,300
32359401,700
32361370,800
32361532,800
32361604,600
32361650,500
32361746,800
32362267,100
32363924,700
32364378,500
32364475,100
32364762,400
32364848,600
32365337,else
32365434,300
32365636,else
32365738,500
32366042,700
32367010,100
32370730,100
32371477,200
32371865,300
32373990,600
32374666,500
32377751,400
32378301,100
32379092,500
32379410,else
32379480,400
32379695,600
32380039,500
32380547,200
32381021,600
32381165,else
32382542,else
32383114,else
32384354,600
32384721,500
32385315,600
32385720,else
32387391,300
32392636,300
32397072,300
32398138,900
32398156,700
32398174,else
32399523,400
32399591,500
32400196,500
32400749,700
32401236,200
32401422,400
32401972,500
32402674,200
32402856,300
32402997,1000
32403617,else
32403665,500
32403772,100
32404550,500
32404978,400
32405524,600
32406106,500
32406935,600
32407324,400
32407462,900
32408593,else
32408700,1000
32409168,900
32409454,900
32409562,1000
32414346,900
32414842,300
32416142,700
32418651,400
32419542,else
32420737,400
32420792,300
32420992,else
32421217,700
32422767,800
32422880,400
32423962,400
32424818,1000
32425720,700
32426202,200
32426419,300
32426480,300
32426943,300
32427203,700
32427478,900
32428327,100
32428466,500
32434711,400
32437052,800
32437992,700
32438036,400
32439523,100
32439871,500
32441129,100
32441243,500
32441428,500
32441769,600
32443972,400
32444517,100
32445673,500
32446089,200
32446458,100
32446696,500
32447993,200
32448627,300
32449378,700
32450257,300
32450788,400
32450910,400
32454559,200
32457051,200
32458305,300
32459287,700
32460177,300
32461960,1000
32463145,1000
32463707,100
32463948,500
32464225,500
32464368,500
32465145,700
32466156,700
32466179,400
32466246,400
32466254,700
32466398,500
32466401,400
32466450,400
32466500,600
32466675,300
32466778,700
32467087,400
32467835,400
32468788,300
32469151,700
32469620,300
32470327,400
32470732,500
32471373,500
32472023,else
32472366,700
32472692,500
32474426,300
32474739,else
32475687,600
32476606,300
32476906,400
32477130,300
32477522,else
32479283,300
32483378,100
32484743,400
32484875,200
32485922,100
32486433,400
32487006,else
32487198,else
32490805,200
32492270,else
32492359,else
32492910,else
32493112,else
32493281,700
32493320,600
32493396,else
32493667,else
32494256,400
32494991,200
32495009,200
32495242,300
32496573,else
32496993,600
32499059,300
32499495,else
32499766,900
32500481,500
32501003,700
32501542,300
32501807,300
32501820,600
32502180,else
32503099,700
32503167,else
32503384,200
32503407,400
32503539,700
32506530,400
32511315,100
32514722,200
32516998,200
32517517,600
32517547,200
32518068,500
32518218,600
32518771,600
32518869,300
32518954,200
32519021,300
32519119,400
32519790,500
32520381,700
32520602,else
32521604,300
32522010,200
32523519,else
32523945,700
32526623,400
32526864,200
32527273,400
32527460,700
32527598,300
32527742,else
32528224,900
32528660,700
32528831,500
32529302,300
32530603,800
32531001,600
32531170,400
32531179,500
32531409,900
32533738,300
32540677,300
32541300,700
32541389,400
32541475,400
32541965,400
32542856,200
32542979,300
32543311,500
32543781,200
32544013,400
32544460,100
32544579,300
32544596,400
32544667,900
32545827,300
32545866,else
32546286,300
32546490,200
32546497,400
32546587,200
32546879,300
32547350,600
32548384,500
32549039,400
32549155,900
32549231,else
32549565,200
32549617,600
32550619,400
32552274,200
32552560,700
32552611,600
32553129,200
32553235,400
32554699,1000
32554746,else
32554837,900
32554867,700
32555976,else
32557722,500
32558916,800
32559129,500
32560880,400
32561334,300
32561729,500
32562943,300
32563657,100
32564016,700
32564397,500
32564618,400
32566536,else
32567344,300
32568037,400
32568130,500
32568567,500
32569486,else
32569915,1000
32570179,200
32570888,300
32570893,500
32571267,100
32572058,500
32572192,200
32572203,600
32572929,500
32573252,300
32573359,400
32574380,800
32574801,else
32575481,600
32575528,600
32575757,600
32576739,else
32577223,else
32581701,else
32584290,300
32586373,500
32587410,300
32587861,400
32587884,300
32587918,300
32587983,200
32588761,300
32589600,900
32589616,500
32590546,200
32590674,400
32590792,600
32590874,700
32591286,300
32591885,300
32592405,500
32592596,400
32592881,800
32593295,300
32595081,600
32595351,400
32595489,else
32595490,else
32595900,500
32602726,800
32607488,600
32608044,700
32608451,400
32609815,400
32610653,else
32610834,else
32611321,500
32611480,200
32611643,500
32611927,400
32611977,else
32612264,300
32612266,500
32612731,300
32613384,200
32613752,700
32616111,else
32616255,600
32616393,700
32616616,200
32617384,700
32617393,300
32617641,700
32617897,400
32618476,else
32618577,700
32618640,600
32618716,600
32619108,600
32620347,300
32628641,400
32633622,500
32634041,else
32634220,500
32634232,300
32634265,200
32634304,200
32634435,200
32634514,200
32634671,100
32634720,100
32634839,200
32634874,200
32634964,100
32635018,200
32635385,400
32635569,200
32635717,200
32635722,100
32636472,400
32636494,100
32636654,200
32636982,400
32637632,300
32638547,1000
32638687,900
32638774,500
32639119,200
32640244,200
32640289,700
32640768,500
32641909,800
32641991,700
32642131,900
32642886,700
32642930,800
32643109,400
32643370,400
32643993,800
32644251,900
32644865,300
32645984,900
32646039,500
32646882,500
32653951,400
32655597,300
32655912,300
32657400,300
32657797,400
32661291,else
32661706,300
32661869,800
32661875,400
32662408,1000
32663202,600
32663403,else
32663836,700
32664187,300
32664246,700
32664528,1000
32664634,700
32664976,300
32664982,400
32666157,600
32666523,500
32666534,300
32667705,200
32667711,600
32667713,else
32668712,700
32668812,600
32668900,300
32668910,700
32669067,100
32669154,600
32669305,600
32670147,500
32670621,else
32670715,else
32671362,400
32671733,else
32672719,500
32672993,100
32673942,200
32674139,600
32675657,800
32675979,300
32676082,200
32676112,900
32676180,200
32676181,200
32676185,200
32676186,100
32676189,300
32676190,200
32678246,200
32678718,100
32678719,300
32678720,200
32678721,100
32678723,200
32678724,100
32678725,400
32678726,400
32678727,300
32681408,500
32681548,400
32681549,400
32681551,300
32681559,200
32681564,400
32681565,400
32681579,200
32681581,200
32681584,400
32683419,300
32683422,400
32683430,400
32683433,300
32683537,400
32687805,600
32691375,600
32692224,300
32694705,700
32694901,800
32695204,else
32695489,200
32695731,400
32695762,400
32695800,400
32696766,400
32696852,200
32697000,800
32697097,600
32697582,500
32697647,else
32698370,300
32698909,300
32699108,400
32699916,600
32699981,300
32700870,200
32701394,200
32701542,700
32702033,600
32704496,400
32705496,300
32711107,300
32711759,200
32713924,700
32714098,800
32714417,900
32714435,900
32714651,100
32715168,700
32716117,200
32716275,300
32717193,600
32717623,700
32717722,else
32717887,500
32718064,900
32718338,100
32718483,500
32719444,else
32721182,500
32721316,500
32721564,700
32722219,400
32722262,500
32722385,400
32723619,200
32724046,400
32724719,400
32724929,1000
32725337,else
32725374,else
32726051,500
32726513,200
32726808,200
32729130,600
32731541,300
32732490,300
32733884,700
32734625,400
32735694,300
32736925,300
32737146,600
32737169,500
32739824,900
32739899,600
32740310,400
32740475,500
32740570,500
32740761,else
32740979,900
32741043,1000
32742238,600
32742915,else
32742923,400
32743311,100
32743787,300
32744022,400
32744084,700
32744206,500
32744748,else
32745294,else
32745711,else
32746895,600
32747955,500
32748003,else
32748646,300
32749109,900
32749511,300
32749800,400
32750252,600
32750384,600
32757476,400
32758570,400
32759322,400
32759711,else
32760292,else
32760468,400
32762071,700
32763453,200
32764445,200
32764575,300
32764647,500
32765655,400
32765984,300
32765985,800
32766010,100
32770241,700
32770484,else
32773207,300
32775747,700
32777169,400
32777705,500
32779148,else
32780360,800
32781823,100
32782675,else
32783284,100
32783365,900
32783755,600
32784434,300
32784607,500
32785169,else
32785423,200
32786031,400
32786180,else
32786275,800
32787798,500
32788167,100
32788343,700
32788464,500
32788864,600
32788877,500
32788887,else
32789261,500
32789884,500
32790135,300
32790345,400
32790547,else
32792015,600
32792151,else
32792802,400
32792849,500
32792970,500
32794232,200
32795950,else
32798710,900
32799550,1000
32801102,700
32801214,else
32802231,300
32802904,300
32803072,500
32805038,400
32805276,400
32805414,200
32806692,400
32806789,else
32807364,400
32808169,800
32808737,600
32808795,500
32808836,200
32808879,500
32809387,600
32809670,300
32810768,else
32811391,300
32811501,else
32812845,400
32813805,100
32813862,else
32814024,else
32814524,500
32815390,600
32815738,400
32816064,700
32816486,600
32816601,400
32816987,500
32818195,300
32818383,200
32818954,300
32819286,500
32820306,300
32820753,300
32820849,800
32821152,300
32821769,700
32822073,600
32822356,500
32826893,200
32828305,400
32828362,else
32828462,600
32831206,400
32833064,200
32834210,400
32834423,200
32835357,600
32836385,900
32837714,400
32837987,400
32838270,500
32838331,900
32838697,else
32839377,600
32839529,900
32840036,700
32840500,400
32840626,100
32841296,200
32841690,else
32841707,else
32842295,else
32843454,else
32844039,else
32844072,else
32844370,300
32844387,300
32844588,200
32844884,200
32845010,else
32845131,300
32845242,500
32845331,700
32845516,600
32845716,300
32846103,400
32847003,700
32847146,200
32847511,300
32848199,400
32848619,400
32854456,600
32856048,400
32857508,100
32857674,800
32857918,700
32858018,800
32858895,600
32859066,300
32860008,500
32860550,300
32861073,200
32862140,700
32864955,300
32864985,500
32865017,else
32865372,else
32865732,100
32866480,300
32866678,400
32867399,300
32869060,600
32869379,800
32870169,200
32870748,700
32871846,500
32872356,1000
32872437,400
32873781,300
32874495,500
32874857,400
32875637,700
32876011,200
32876527,200
32884159,300
32884505,else
32885270,200
32886217,500
32886361,300
32886967,300
32888484,800
32890197,400
32890299,else
32890531,300
32890591,200
32890647,500
32891080,else
32891427,900
32891722,700
32892358,200
32892533,300
32892576,300
32892634,600
32892845,200
32893084,700
32893569,400
32894176,400
32894678,300
32894721,else
32896994,else
32897532,else
32897709,700
32897839,600
32898133,300
32898150,500
32900798,700
32901262,500
32908284,900
32912783,else
32914064,600
32915389,500
32915674,100
32915763,700
32916183,300
32916190,600
32916378,300
32917116,600
32917795,400
32917917,400
32918029,else
32918155,400
32919210,200
32919247,300
32919980,400
32920030,400
32920121,300
32920999,400
32921148,700
32921617,else
32922087,400
32922463,200
32923358,400
32926087,900
32928652,200
32929439,600
32929482,else
32932554,800
32933643,200
32935473,400
32935877,700
32935986,900
32936398,700
32936990,else
32937132,400
32937689,600
32937802,800
32938196,300
32938308,else
32939925,else
32940382,700
32940875,400
32941264,400
32942408,400
32942632,400
32942981,700
32943558,1000
32943585,700
32943764,400
32944408,700
32954828,else
32955144,700
32956331,else
32957830,else
32959315,else
32959357,else
32959389,200
32959453,500
32960518,400
32961345,400
32961700,300
32961822,600
32962251,600
32962319,400
32963138,300
